experiment,net,kind,algorithm,feature_augmentation,data_augmentation,hair_removal,segmentation,class,model_idx,class_idx,class_name,precision,recall,f1_score,support
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,60,9,4,mel,0.7530864197530864,0.7305389221556886,0.7416413373860182,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,61,9,5,nv,0.9516129032258064,0.9383697813121272,0.944944944944945,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,62,9,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,63,10,0,akiec,0.7321428571428571,0.8367346938775511,0.780952380952381,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,64,10,1,bcc,0.7906976744186046,0.8831168831168831,0.8343558282208589,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,65,10,2,bkl,0.7572254335260116,0.793939393939394,0.7751479289940828,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,66,10,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,67,10,4,mel,0.7484662576687117,0.7305389221556886,0.7393939393939394,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,68,10,5,nv,0.9524772497472194,0.9363817097415508,0.9443609022556392,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,extratrees,True,False,False,False,69,10,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,0,1,0,akiec,0.7592592592592593,0.8367346938775511,0.7961165048543689,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,1,1,1,bcc,0.7816091954022989,0.8831168831168831,0.8292682926829268,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,2,1,2,bkl,0.7692307692307693,0.7878787878787878,0.7784431137724551,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,3,1,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,4,1,4,mel,0.8,0.718562874251497,0.7570977917981072,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,5,1,5,nv,0.9483614697120158,0.9493041749502982,0.9488325881768505,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,6,1,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,7,2,0,akiec,0.7843137254901961,0.8163265306122449,0.8,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,8,2,1,bcc,0.7906976744186046,0.8831168831168831,0.8343558282208589,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,9,2,2,bkl,0.7738095238095238,0.7878787878787878,0.7807807807807807,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,10,2,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,11,2,4,mel,0.7894736842105263,0.718562874251497,0.7523510971786834,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,12,2,5,nv,0.9455445544554456,0.9493041749502982,0.9474206349206348,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,13,2,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,14,3,0,akiec,0.78,0.7959183673469388,0.7878787878787878,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,15,3,1,bcc,0.7857142857142857,0.8571428571428571,0.8198757763975155,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,16,3,2,bkl,0.7660818713450293,0.793939393939394,0.7797619047619048,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,17,3,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,18,3,4,mel,0.7806451612903226,0.7245508982035929,0.7515527950310559,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,19,3,5,nv,0.9483614697120158,0.9493041749502982,0.9488325881768505,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,20,3,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,21,4,0,akiec,0.7735849056603774,0.8367346938775511,0.803921568627451,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,22,4,1,bcc,0.7790697674418605,0.8701298701298701,0.8220858895705522,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,23,4,2,bkl,0.7586206896551724,0.8,0.7787610619469026,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,24,4,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,25,4,4,mel,0.7947019867549668,0.718562874251497,0.7547169811320755,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,26,4,5,nv,0.950149551345962,0.9473161033797216,0.948730711796914,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,27,4,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,28,5,0,akiec,0.7647058823529411,0.7959183673469388,0.78,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,randomforest,True,False,False,False,29,5,1,bcc,0.7857142857142857,0.8571428571428571,0.8198757763975155,77.0
